group_expense_id,user_id,date,year,month,expense_name,total_amount,user_share,participants_count,weight,paid_status,payer
GRP00512,U005,2020-02-22,2020,2,Trip to Goa,31171.58,6400.12,4,0.82,Pending,U004
GRP00513,U004,2020-03-15,2020,3,Shared Uber,427.4,203.0,2,0.83,Paid,U003
GRP00513,U003,2020-03-15,2020,3,Shared Uber,427.4,224.4,2,0.92,Paid,U003
GRP00514,U004,2020-03-28,2020,3,House Groceries Split,2785.29,776.07,3,0.81,Paid,U004
GRP00514,U005,2020-03-28,2020,3,House Groceries Split,2785.29,1056.98,3,1.1,Paid,U002
GRP00514,U002,2020-03-28,2020,3,House Groceries Split,2785.29,952.24,3,0.99,Paid,U002
GRP00515,U004,2020-04-02,2020,4,Weekend Movie,1244.18,237.8,4,0.8,Paid,U002
GRP00515,U001,2020-04-02,2020,4,Weekend Movie,1244.18,335.51,4,1.13,Pending,U004
GRP00515,U002,2020-04-02,2020,4,Weekend Movie,1244.18,333.76,4,1.13,Paid,U005
GRP00515,U005,2020-04-02,2020,4,Weekend Movie,1244.18,337.11,4,1.14,Pending,U004
GRP00516,U004,2020-05-16,2020,5,Vacation Package,33540.16,8173.88,4,0.94,Pending,U005
GRP00516,U005,2020-05-16,2020,5,Vacation Package,33540.16,9659.68,4,1.12,Pending,U002
GRP00516,U002,2020-05-16,2020,5,Vacation Package,33540.16,7628.82,4,0.88,Paid,U005
GRP00516,U003,2020-05-16,2020,5,Vacation Package,33540.16,8077.78,4,0.93,Pending,U005
GRP00517,U004,2020-05-24,2020,5,Office Team Lunch,3310.63,597.65,5,0.87,Paid,U004
GRP00517,U005,2020-05-24,2020,5,Office Team Lunch,3310.63,595.18,5,0.87,Paid,U001
GRP00517,U003,2020-05-24,2020,5,Office Team Lunch,3310.63,766.39,5,1.12,Paid,U001
GRP00517,U002,2020-05-24,2020,5,Office Team Lunch,3310.63,724.98,5,1.06,Paid,U005
GRP00517,U001,2020-05-24,2020,5,Office Team Lunch,3310.63,626.43,5,0.92,Paid,U004
GRP00518,U004,2020-05-29,2020,5,House Groceries Split,2773.04,932.8,3,0.98,Paid,U004
GRP00518,U001,2020-05-29,2020,5,House Groceries Split,2773.04,943.48,3,0.99,Paid,U001
GRP00518,U003,2020-05-29,2020,5,House Groceries Split,2773.04,896.76,3,0.95,Pending,U003
GRP00519,U004,2020-06-23,2020,6,Office Team Lunch,3211.86,637.13,5,0.97,Paid,U001
GRP00519,U005,2020-06-23,2020,6,Office Team Lunch,3211.86,699.43,5,1.06,Pending,U005
GRP00519,U002,2020-06-23,2020,6,Office Team Lunch,3211.86,681.49,5,1.03,Paid,U005
GRP00519,U001,2020-06-23,2020,6,Office Team Lunch,3211.86,626.46,5,0.95,Paid,U005
GRP00519,U003,2020-06-23,2020,6,Office Team Lunch,3211.86,567.35,5,0.86,Paid,U005
GRP00520,U004,2020-06-26,2020,6,Birthday Party,3089.74,522.99,5,0.87,Paid,U005
GRP00520,U005,2020-06-26,2020,6,Birthday Party,3089.74,670.02,5,1.12,Paid,U003
GRP00520,U001,2020-06-26,2020,6,Birthday Party,3089.74,673.5,5,1.12,Paid,U005
GRP00520,U002,2020-06-26,2020,6,Birthday Party,3089.74,657.9,5,1.09,Paid,U003
GRP00520,U003,2020-06-26,2020,6,Birthday Party,3089.74,565.32,5,0.94,Paid,U001
GRP00521,U004,2020-07-14,2020,7,Shared Uber,645.16,290.58,2,0.94,Pending,U004
GRP00521,U003,2020-07-14,2020,7,Shared Uber,645.16,354.59,2,1.14,Pending,U004
GRP00522,U004,2020-07-18,2020,7,Shared Uber,612.79,349.87,2,1.15,Paid,U004
GRP00522,U002,2020-07-18,2020,7,Shared Uber,612.79,262.92,2,0.86,Pending,U002
GRP00523,U004,2020-08-21,2020,8,Vacation Package,25587.32,7165.4,4,1.12,Paid,U002
GRP00523,U002,2020-08-21,2020,8,Vacation Package,25587.32,5354.8,4,0.83,Pending,U002
GRP00523,U001,2020-08-21,2020,8,Vacation Package,25587.32,5795.36,4,0.9,Paid,U001
GRP00523,U003,2020-08-21,2020,8,Vacation Package,25587.32,7271.75,4,1.13,Paid,U001
GRP00524,U004,2020-08-22,2020,8,House Groceries Split,4052.41,1387.26,3,1.07,Pending,U003
GRP00524,U003,2020-08-22,2020,8,House Groceries Split,4052.41,1312.64,3,1.01,Paid,U005
GRP00524,U005,2020-08-22,2020,8,House Groceries Split,4052.41,1352.5,3,1.04,Paid,U005
GRP00525,U004,2020-09-12,2020,9,Office Team Lunch,4377.82,813.42,5,0.96,Paid,U001
GRP00525,U002,2020-09-12,2020,9,Office Team Lunch,4377.82,887.21,5,1.05,Paid,U001
GRP00525,U001,2020-09-12,2020,9,Office Team Lunch,4377.82,834.43,5,0.99,Paid,U001
GRP00525,U005,2020-09-12,2020,9,Office Team Lunch,4377.82,960.73,5,1.14,Paid,U003
GRP00525,U003,2020-09-12,2020,9,Office Team Lunch,4377.82,882.03,5,1.05,Paid,U002
GRP00526,U004,2020-09-18,2020,9,Roommates Dinner,1647.58,512.47,3,0.93,Paid,U004
GRP00526,U002,2020-09-18,2020,9,Roommates Dinner,1647.58,486.59,3,0.88,Pending,U002
GRP00526,U005,2020-09-18,2020,9,Roommates Dinner,1647.58,648.52,3,1.17,Paid,U005
GRP00527,U004,2020-09-26,2020,9,Concert Tickets,5298.59,1737.0,3,1.0,Paid,U001
GRP00527,U001,2020-09-26,2020,9,Concert Tickets,5298.59,1956.57,3,1.13,Paid,U001
GRP00527,U005,2020-09-26,2020,9,Concert Tickets,5298.59,1605.02,3,0.93,Paid,U005
GRP00528,U004,2020-09-27,2020,9,Office Team Lunch,2730.25,598.53,5,1.12,Paid,U005
GRP00528,U003,2020-09-27,2020,9,Office Team Lunch,2730.25,553.11,5,1.04,Paid,U004
GRP00528,U001,2020-09-27,2020,9,Office Team Lunch,2730.25,433.26,5,0.81,Pending,U004
GRP00528,U002,2020-09-27,2020,9,Office Team Lunch,2730.25,636.28,5,1.19,Pending,U004
GRP00528,U005,2020-09-27,2020,9,Office Team Lunch,2730.25,509.06,5,0.96,Pending,U002
GRP00529,U004,2020-10-31,2020,10,House Groceries Split,2113.47,771.12,3,1.12,Pending,U004
GRP00529,U005,2020-10-31,2020,10,House Groceries Split,2113.47,704.12,3,1.02,Paid,U005
GRP00529,U003,2020-10-31,2020,10,House Groceries Split,2113.47,638.24,3,0.92,Paid,U003
GRP00530,U004,2020-11-10,2020,11,Trip to Goa,31300.43,7625.53,4,0.95,Paid,U002
GRP00530,U002,2020-11-10,2020,11,Trip to Goa,31300.43,6583.8,4,0.82,Pending,U003
GRP00530,U001,2020-11-10,2020,11,Trip to Goa,31300.43,8386.43,4,1.04,Paid,U001
GRP00530,U003,2020-11-10,2020,11,Trip to Goa,31300.43,8704.68,4,1.08,Paid,U001
GRP00531,U004,2020-12-05,2020,12,Weekend Movie,1400.77,363.24,4,1.04,Paid,U004
GRP00531,U003,2020-12-05,2020,12,Weekend Movie,1400.77,370.27,4,1.06,Paid,U004
GRP00531,U002,2020-12-05,2020,12,Weekend Movie,1400.77,376.32,4,1.08,Paid,U003
GRP00531,U001,2020-12-05,2020,12,Weekend Movie,1400.77,290.95,4,0.83,Pending,U002
GRP00532,U004,2020-12-11,2020,12,Roommates Dinner,2833.64,903.26,3,0.94,Pending,U001
GRP00532,U001,2020-12-11,2020,12,Roommates Dinner,2833.64,802.1,3,0.84,Paid,U003
GRP00532,U003,2020-12-11,2020,12,Roommates Dinner,2833.64,1128.28,3,1.18,Pending,U001
GRP00533,U004,2020-12-13,2020,12,Roommates Dinner,3556.58,1178.25,3,1.01,Paid,U002
GRP00533,U002,2020-12-13,2020,12,Roommates Dinner,3556.58,1124.57,3,0.96,Paid,U002
GRP00533,U003,2020-12-13,2020,12,Roommates Dinner,3556.58,1253.76,3,1.07,Paid,U004
GRP00534,U004,2020-12-18,2020,12,Birthday Party,5139.35,1108.53,5,0.99,Pending,U005
GRP00534,U001,2020-12-18,2020,12,Birthday Party,5139.35,917.73,5,0.82,Paid,U003
GRP00534,U002,2020-12-18,2020,12,Birthday Party,5139.35,1081.59,5,0.96,Paid,U002
GRP00534,U005,2020-12-18,2020,12,Birthday Party,5139.35,962.56,5,0.86,Paid,U003
GRP00534,U003,2020-12-18,2020,12,Birthday Party,5139.35,1068.95,5,0.95,Paid,U005
GRP00535,U004,2021-01-02,2021,1,Shared Uber,631.31,308.88,2,1.08,Paid,U004
GRP00535,U002,2021-01-02,2021,1,Shared Uber,631.31,322.43,2,1.13,Paid,U002
GRP00536,U004,2021-01-03,2021,1,Shared Uber,668.18,334.14,2,1.08,Paid,U004
GRP00536,U005,2021-01-03,2021,1,Shared Uber,668.18,334.04,2,1.08,Pending,U005
GRP00537,U004,2021-01-09,2021,1,Birthday Party,5117.78,904.32,5,0.85,Paid,U005
GRP00537,U001,2021-01-09,2021,1,Birthday Party,5117.78,1129.98,5,1.07,Paid,U003
GRP00537,U002,2021-01-09,2021,1,Birthday Party,5117.78,878.86,5,0.83,Paid,U004
GRP00537,U003,2021-01-09,2021,1,Birthday Party,5117.78,1026.03,5,0.97,Paid,U001
GRP00537,U005,2021-01-09,2021,1,Birthday Party,5117.78,1178.58,5,1.11,Paid,U003
GRP00538,U004,2021-01-16,2021,1,Weekend Movie,1822.35,413.68,4,0.86,Paid,U005
GRP00538,U002,2021-01-16,2021,1,Weekend Movie,1822.35,445.35,4,0.93,Paid,U002
GRP00538,U003,2021-01-16,2021,1,Weekend Movie,1822.35,573.9,4,1.2,Paid,U005
GRP00538,U005,2021-01-16,2021,1,Weekend Movie,1822.35,389.42,4,0.81,Paid,U002
GRP00539,U004,2021-01-19,2021,1,Office Team Lunch,3831.02,824.72,5,1.18,Pending,U003
GRP00539,U001,2021-01-19,2021,1,Office Team Lunch,3831.02,785.92,5,1.13,Paid,U003
GRP00539,U003,2021-01-19,2021,1,Office Team Lunch,3831.02,728.01,5,1.04,Paid,U003
GRP00539,U005,2021-01-19,2021,1,Office Team Lunch,3831.02,687.63,5,0.99,Pending,U002
GRP00539,U002,2021-01-19,2021,1,Office Team Lunch,3831.02,804.75,5,1.15,Pending,U004
GRP00540,U004,2021-01-23,2021,1,Roommates Dinner,3203.78,1013.31,3,0.98,Pending,U003
GRP00540,U003,2021-01-23,2021,1,Roommates Dinner,3203.78,1125.16,3,1.09,Pending,U003
GRP00540,U001,2021-01-23,2021,1,Roommates Dinner,3203.78,1065.3,3,1.03,Paid,U003
GRP00541,U004,2021-01-28,2021,1,Vacation Package,34579.67,9685.17,4,1.17,Paid,U003
GRP00541,U001,2021-01-28,2021,1,Vacation Package,34579.67,8909.96,4,1.08,Pending,U004
GRP00541,U002,2021-01-28,2021,1,Vacation Package,34579.67,9337.08,4,1.13,Paid,U004
GRP00541,U003,2021-01-28,2021,1,Vacation Package,34579.67,6647.46,4,0.81,Pending,U002
GRP00542,U004,2021-02-14,2021,2,Vacation Package,45830.42,11511.01,4,1.06,Pending,U005
GRP00542,U003,2021-02-14,2021,2,Vacation Package,45830.42,12002.25,4,1.11,Pending,U003
GRP00542,U002,2021-02-14,2021,2,Vacation Package,45830.42,11317.91,4,1.05,Paid,U002
GRP00542,U005,2021-02-14,2021,2,Vacation Package,45830.42,10999.24,4,1.02,Pending,U004
GRP00543,U004,2021-02-20,2021,2,Birthday Party,6258.08,1135.96,5,0.85,Paid,U002
GRP00543,U002,2021-02-20,2021,2,Birthday Party,6258.08,1125.15,5,0.84,Pending,U005
GRP00543,U001,2021-02-20,2021,2,Birthday Party,6258.08,1267.75,5,0.95,Paid,U002
GRP00543,U003,2021-02-20,2021,2,Birthday Party,6258.08,1318.92,5,0.99,Paid,U002
GRP00543,U005,2021-02-20,2021,2,Birthday Party,6258.08,1410.3,5,1.05,Pending,U001
GRP00544,U004,2021-02-27,2021,2,Shared Uber,635.96,325.59,2,1.17,Paid,U004
GRP00544,U005,2021-02-27,2021,2,Shared Uber,635.96,310.38,2,1.11,Paid,U004
GRP00545,U004,2021-03-20,2021,3,Shared Uber,328.41,169.64,2,1.1,Paid,U005
GRP00545,U005,2021-03-20,2021,3,Shared Uber,328.41,158.76,2,1.03,Paid,U005
GRP00546,U004,2021-03-22,2021,3,Concert Tickets,2402.84,716.53,3,0.87,Paid,U004
GRP00546,U005,2021-03-22,2021,3,Concert Tickets,2402.84,980.21,3,1.19,Paid,U001
GRP00546,U001,2021-03-22,2021,3,Concert Tickets,2402.84,706.1,3,0.86,Paid,U001
GRP00547,U004,2021-03-24,2021,3,Office Team Lunch,3102.04,576.07,5,0.96,Paid,U001
GRP00547,U005,2021-03-24,2021,3,Office Team Lunch,3102.04,612.97,5,1.02,Pending,U002
GRP00547,U002,2021-03-24,2021,3,Office Team Lunch,3102.04,666.09,5,1.11,Paid,U005
GRP00547,U003,2021-03-24,2021,3,Office Team Lunch,3102.04,542.77,5,0.9,Pending,U001
GRP00547,U001,2021-03-24,2021,3,Office Team Lunch,3102.04,704.13,5,1.17,Pending,U003
GRP00548,U004,2021-04-11,2021,4,Weekend Movie,1839.79,526.85,4,1.19,Paid,U002
GRP00548,U005,2021-04-11,2021,4,Weekend Movie,1839.79,518.4,4,1.17,Pending,U004
GRP00548,U003,2021-04-11,2021,4,Weekend Movie,1839.79,365.86,4,0.83,Paid,U002
GRP00548,U002,2021-04-11,2021,4,Weekend Movie,1839.79,428.68,4,0.97,Paid,U004
GRP00549,U004,2021-05-10,2021,5,Concert Tickets,2745.38,869.93,3,0.97,Paid,U004
GRP00549,U005,2021-05-10,2021,5,Concert Tickets,2745.38,994.56,3,1.11,Pending,U004
GRP00549,U001,2021-05-10,2021,5,Concert Tickets,2745.38,880.88,3,0.98,Pending,U005
GRP00550,U004,2021-05-18,2021,5,Concert Tickets,4647.35,1281.09,3,0.82,Paid,U004
GRP00550,U003,2021-05-18,2021,5,Concert Tickets,4647.35,1674.24,3,1.08,Paid,U004
GRP00550,U002,2021-05-18,2021,5,Concert Tickets,4647.35,1692.02,3,1.09,Pending,U004
GRP00551,U004,2021-06-09,2021,6,Birthday Party,6739.27,1311.37,5,0.92,Pending,U003
GRP00551,U002,2021-06-09,2021,6,Birthday Party,6739.27,1177.37,5,0.83,Pending,U004
GRP00551,U005,2021-06-09,2021,6,Birthday Party,6739.27,1426.5,5,1.0,Paid,U001
GRP00551,U003,2021-06-09,2021,6,Birthday Party,6739.27,1231.88,5,0.86,Pending,U004
GRP00551,U001,2021-06-09,2021,6,Birthday Party,6739.27,1592.16,5,1.12,Pending,U004
GRP00552,U004,2021-06-19,2021,6,Weekend Movie,1892.93,470.13,4,0.95,Pending,U004
GRP00552,U003,2021-06-19,2021,6,Weekend Movie,1892.93,472.1,4,0.96,Paid,U003
GRP00552,U005,2021-06-19,2021,6,Weekend Movie,1892.93,465.35,4,0.94,Pending,U005
GRP00552,U002,2021-06-19,2021,6,Weekend Movie,1892.93,485.36,4,0.98,Paid,U002
GRP00553,U004,2021-07-03,2021,7,Roommates Dinner,2970.46,1183.38,3,1.16,Pending,U002
GRP00553,U001,2021-07-03,2021,7,Roommates Dinner,2970.46,892.41,3,0.88,Paid,U001
GRP00553,U002,2021-07-03,2021,7,Roommates Dinner,2970.46,894.68,3,0.88,Paid,U004
GRP00554,U004,2021-07-09,2021,7,Birthday Party,5909.52,1128.34,5,0.96,Paid,U001
GRP00554,U003,2021-07-09,2021,7,Birthday Party,5909.52,1058.52,5,0.9,Paid,U002
GRP00554,U001,2021-07-09,2021,7,Birthday Party,5909.52,1210.59,5,1.03,Paid,U004
GRP00554,U002,2021-07-09,2021,7,Birthday Party,5909.52,1251.6,5,1.06,Paid,U004
GRP00554,U005,2021-07-09,2021,7,Birthday Party,5909.52,1260.48,5,1.07,Pending,U003
GRP00555,U004,2021-07-10,2021,7,Trip to Goa,32533.57,7735.74,4,0.96,Paid,U002
GRP00555,U003,2021-07-10,2021,7,Trip to Goa,32533.57,8932.86,4,1.1,Paid,U002
GRP00555,U001,2021-07-10,2021,7,Trip to Goa,32533.57,9116.3,4,1.13,Paid,U004
GRP00555,U002,2021-07-10,2021,7,Trip to Goa,32533.57,6748.67,4,0.83,Paid,U004
GRP00556,U004,2021-07-27,2021,7,Concert Tickets,3898.5,1442.12,3,1.12,Pending,U004
GRP00556,U003,2021-07-27,2021,7,Concert Tickets,3898.5,1107.04,3,0.86,Paid,U004
GRP00556,U005,2021-07-27,2021,7,Concert Tickets,3898.5,1349.33,3,1.05,Pending,U004
GRP00557,U004,2021-08-06,2021,8,Birthday Party,7273.14,1344.12,5,0.96,Pending,U002
GRP00557,U005,2021-08-06,2021,8,Birthday Party,7273.14,1497.87,5,1.07,Paid,U002
GRP00557,U001,2021-08-06,2021,8,Birthday Party,7273.14,1672.68,5,1.2,Paid,U005
GRP00557,U003,2021-08-06,2021,8,Birthday Party,7273.14,1630.88,5,1.17,Paid,U005
GRP00557,U002,2021-08-06,2021,8,Birthday Party,7273.14,1127.6,5,0.81,Pending,U003
GRP00558,U004,2021-08-08,2021,8,Office Team Lunch,3409.88,690.23,5,1.06,Paid,U001
GRP00558,U001,2021-08-08,2021,8,Office Team Lunch,3409.88,778.54,5,1.19,Paid,U003
GRP00558,U002,2021-08-08,2021,8,Office Team Lunch,3409.88,694.86,5,1.06,Paid,U002
GRP00558,U003,2021-08-08,2021,8,Office Team Lunch,3409.88,593.18,5,0.91,Paid,U002
GRP00558,U005,2021-08-08,2021,8,Office Team Lunch,3409.88,653.06,5,1.0,Paid,U002
GRP00559,U004,2021-08-28,2021,8,Birthday Party,4187.26,926.0,5,1.05,Paid,U004
GRP00559,U001,2021-08-28,2021,8,Birthday Party,4187.26,780.91,5,0.89,Pending,U001
GRP00559,U003,2021-08-28,2021,8,Birthday Party,4187.26,775.76,5,0.88,Paid,U004
GRP00559,U005,2021-08-28,2021,8,Birthday Party,4187.26,805.69,5,0.91,Pending,U002
GRP00559,U002,2021-08-28,2021,8,Birthday Party,4187.26,898.89,5,1.02,Paid,U002
GRP00560,U004,2021-09-04,2021,9,Vacation Package,29300.87,7510.37,4,1.08,Paid,U005
GRP00560,U003,2021-09-04,2021,9,Vacation Package,29300.87,8092.55,4,1.16,Pending,U003
GRP00560,U002,2021-09-04,2021,9,Vacation Package,29300.87,6015.67,4,0.87,Paid,U005
GRP00560,U005,2021-09-04,2021,9,Vacation Package,29300.87,7682.29,4,1.11,Paid,U002
GRP00561,U004,2021-09-11,2021,9,Office Team Lunch,3040.6,696.97,5,1.13,Paid,U002
GRP00561,U003,2021-09-11,2021,9,Office Team Lunch,3040.6,582.11,5,0.94,Paid,U001
GRP00561,U002,2021-09-11,2021,9,Office Team Lunch,3040.6,530.28,5,0.86,Paid,U001
GRP00561,U001,2021-09-11,2021,9,Office Team Lunch,3040.6,664.27,5,1.08,Pending,U001
GRP00561,U005,2021-09-11,2021,9,Office Team Lunch,3040.6,566.96,5,0.92,Paid,U002
GRP00562,U004,2021-09-12,2021,9,Birthday Party,3450.82,762.05,5,1.12,Paid,U001
GRP00562,U003,2021-09-12,2021,9,Birthday Party,3450.82,671.48,5,0.99,Paid,U001
GRP00562,U005,2021-09-12,2021,9,Birthday Party,3450.82,574.53,5,0.84,Pending,U002
GRP00562,U002,2021-09-12,2021,9,Birthday Party,3450.82,768.26,5,1.13,Paid,U004
GRP00562,U001,2021-09-12,2021,9,Birthday Party,3450.82,674.5,5,0.99,Paid,U002
GRP00563,U004,2021-09-14,2021,9,Shared Uber,374.29,171.08,2,0.83,Paid,U004
GRP00563,U005,2021-09-14,2021,9,Shared Uber,374.29,203.21,2,0.98,Paid,U004
GRP00564,U004,2021-09-18,2021,9,Office Team Lunch,2715.42,468.2,5,0.84,Pending,U005
GRP00564,U005,2021-09-18,2021,9,Office Team Lunch,2715.42,545.9,5,0.97,Paid,U004
GRP00564,U001,2021-09-18,2021,9,Office Team Lunch,2715.42,602.74,5,1.08,Paid,U004
GRP00564,U003,2021-09-18,2021,9,Office Team Lunch,2715.42,476.42,5,0.85,Paid,U004
GRP00564,U002,2021-09-18,2021,9,Office Team Lunch,2715.42,622.15,5,1.11,Paid,U002
GRP00565,U004,2021-10-13,2021,10,Shared Uber,454.24,254.89,2,1.16,Paid,U004
GRP00565,U001,2021-10-13,2021,10,Shared Uber,454.24,199.35,2,0.91,Pending,U001
GRP00566,U004,2021-10-14,2021,10,Concert Tickets,3591.25,1234.87,3,0.94,Paid,U001
GRP00566,U001,2021-10-14,2021,10,Concert Tickets,3591.25,1194.32,3,0.91,Paid,U004
GRP00566,U003,2021-10-14,2021,10,Concert Tickets,3591.25,1162.06,3,0.89,Paid,U004
GRP00567,U004,2021-10-15,2021,10,Trip to Goa,29387.38,6689.19,4,0.8,Paid,U003
GRP00567,U003,2021-10-15,2021,10,Trip to Goa,29387.38,7834.2,4,0.94,Paid,U001
GRP00567,U005,2021-10-15,2021,10,Trip to Goa,29387.38,7910.41,4,0.95,Pending,U001
GRP00567,U001,2021-10-15,2021,10,Trip to Goa,29387.38,6953.58,4,0.83,Paid,U001
GRP00568,U004,2021-11-01,2021,11,Roommates Dinner,3147.83,1083.77,3,1.17,Paid,U005
GRP00568,U005,2021-11-01,2021,11,Roommates Dinner,3147.83,986.34,3,1.07,Pending,U004
GRP00568,U001,2021-11-01,2021,11,Roommates Dinner,3147.83,1077.72,3,1.17,Pending,U001
GRP00569,U004,2021-11-07,2021,11,Office Team Lunch,3432.23,691.46,5,1.1,Pending,U004
GRP00569,U005,2021-11-07,2021,11,Office Team Lunch,3432.23,748.51,5,1.19,Paid,U001
GRP00569,U003,2021-11-07,2021,11,Office Team Lunch,3432.23,697.07,5,1.11,Paid,U001
GRP00569,U001,2021-11-07,2021,11,Office Team Lunch,3432.23,659.98,5,1.05,Paid,U005
GRP00569,U002,2021-11-07,2021,11,Office Team Lunch,3432.23,635.21,5,1.01,Paid,U002
GRP00570,U004,2021-11-27,2021,11,House Groceries Split,3960.71,1170.08,3,0.83,Paid,U003
GRP00570,U002,2021-11-27,2021,11,House Groceries Split,3960.71,1547.19,3,1.1,Pending,U003
GRP00570,U003,2021-11-27,2021,11,House Groceries Split,3960.71,1243.44,3,0.88,Pending,U004
GRP00571,U004,2021-12-04,2021,12,Roommates Dinner,3390.2,1155.01,3,0.98,Paid,U003
GRP00571,U005,2021-12-04,2021,12,Roommates Dinner,3390.2,1226.76,3,1.04,Pending,U005
GRP00571,U003,2021-12-04,2021,12,Roommates Dinner,3390.2,1008.42,3,0.86,Paid,U005
GRP00572,U004,2021-12-12,2021,12,House Groceries Split,4486.27,1520.12,3,0.96,Pending,U001
GRP00572,U002,2021-12-12,2021,12,House Groceries Split,4486.27,1417.89,3,0.89,Paid,U002
GRP00572,U001,2021-12-12,2021,12,House Groceries Split,4486.27,1548.26,3,0.97,Paid,U002
GRP00573,U004,2021-12-14,2021,12,Office Team Lunch,2836.07,668.77,5,1.15,Paid,U001
GRP00573,U005,2021-12-14,2021,12,Office Team Lunch,2836.07,478.86,5,0.83,Paid,U001
GRP00573,U003,2021-12-14,2021,12,Office Team Lunch,2836.07,603.7,5,1.04,Pending,U002
GRP00573,U001,2021-12-14,2021,12,Office Team Lunch,2836.07,559.29,5,0.97,Paid,U002
GRP00573,U002,2021-12-14,2021,12,Office Team Lunch,2836.07,525.45,5,0.91,Pending,U001
GRP00574,U004,2022-01-05,2022,1,Shared Uber,519.68,229.81,2,0.94,Pending,U005
GRP00574,U005,2022-01-05,2022,1,Shared Uber,519.68,289.87,2,1.19,Paid,U004
GRP00575,U004,2022-01-06,2022,1,Roommates Dinner,2847.45,1162.85,3,1.2,Paid,U005
GRP00575,U003,2022-01-06,2022,1,Roommates Dinner,2847.45,862.29,3,0.89,Paid,U004
GRP00575,U005,2022-01-06,2022,1,Roommates Dinner,2847.45,822.3,3,0.85,Paid,U003
GRP00576,U004,2022-01-08,2022,1,Vacation Package,35192.93,8652.87,4,0.9,Paid,U003
GRP00576,U001,2022-01-08,2022,1,Vacation Package,35192.93,8610.88,4,0.9,Paid,U001
GRP00576,U003,2022-01-08,2022,1,Vacation Package,35192.93,9818.03,4,1.02,Paid,U004
GRP00576,U002,2022-01-08,2022,1,Vacation Package,35192.93,8111.15,4,0.85,Paid,U001
GRP00577,U004,2022-01-30,2022,1,Concert Tickets,4165.18,1468.86,3,1.15,Pending,U001
GRP00577,U001,2022-01-30,2022,1,Concert Tickets,4165.18,1455.26,3,1.14,Paid,U001
GRP00577,U005,2022-01-30,2022,1,Concert Tickets,4165.18,1241.07,3,0.97,Pending,U005
GRP00578,U004,2022-02-16,2022,2,Vacation Package,26867.69,5918.11,4,0.88,Pending,U001
GRP00578,U001,2022-02-16,2022,2,Vacation Package,26867.69,6964.5,4,1.03,Paid,U005
GRP00578,U002,2022-02-16,2022,2,Vacation Package,26867.69,6938.33,4,1.03,Paid,U001
GRP00578,U005,2022-02-16,2022,2,Vacation Package,26867.69,7046.75,4,1.05,Pending,U004
GRP00579,U004,2022-03-03,2022,3,Concert Tickets,3492.31,1367.1,3,1.17,Paid,U001
GRP00579,U001,2022-03-03,2022,3,Concert Tickets,3492.31,1084.12,3,0.93,Paid,U004
GRP00579,U003,2022-03-03,2022,3,Concert Tickets,3492.31,1041.09,3,0.89,Paid,U003
GRP00580,U004,2022-03-05,2022,3,Birthday Party,6142.93,1054.68,5,0.82,Pending,U003
GRP00580,U003,2022-03-05,2022,3,Birthday Party,6142.93,1361.93,5,1.06,Paid,U002
GRP00580,U002,2022-03-05,2022,3,Birthday Party,6142.93,1185.96,5,0.92,Paid,U003
GRP00580,U001,2022-03-05,2022,3,Birthday Party,6142.93,1349.64,5,1.05,Pending,U003
GRP00580,U005,2022-03-05,2022,3,Birthday Party,6142.93,1190.71,5,0.92,Paid,U003
GRP00581,U004,2022-03-07,2022,3,Weekend Movie,2053.61,498.26,4,0.9,Pending,U002
GRP00581,U003,2022-03-07,2022,3,Weekend Movie,2053.61,485.09,4,0.88,Pending,U003
GRP00581,U002,2022-03-07,2022,3,Weekend Movie,2053.61,476.32,4,0.86,Pending,U002
GRP00581,U001,2022-03-07,2022,3,Weekend Movie,2053.61,593.94,4,1.08,Paid,U004
GRP00582,U004,2022-03-10,2022,3,Birthday Party,4905.89,1137.97,5,1.19,Pending,U002
GRP00582,U003,2022-03-10,2022,3,Birthday Party,4905.89,860.47,5,0.9,Paid,U005
GRP00582,U001,2022-03-10,2022,3,Birthday Party,4905.89,1129.12,5,1.18,Pending,U004
GRP00582,U005,2022-03-10,2022,3,Birthday Party,4905.89,848.28,5,0.88,Paid,U003
GRP00582,U002,2022-03-10,2022,3,Birthday Party,4905.89,930.05,5,0.97,Paid,U002
GRP00583,U004,2022-04-02,2022,4,House Groceries Split,4235.17,1231.92,3,0.91,Pending,U003
GRP00583,U003,2022-04-02,2022,4,House Groceries Split,4235.17,1572.04,3,1.16,Paid,U005
GRP00583,U005,2022-04-02,2022,4,House Groceries Split,4235.17,1431.21,3,1.06,Paid,U003
GRP00584,U004,2022-04-05,2022,4,Shared Uber,664.2,335.45,2,1.16,Paid,U001
GRP00584,U001,2022-04-05,2022,4,Shared Uber,664.2,328.75,2,1.14,Pending,U001
GRP00585,U004,2022-04-22,2022,4,Birthday Party,6908.78,1449.38,5,1.06,Paid,U004
GRP00585,U001,2022-04-22,2022,4,Birthday Party,6908.78,1624.78,5,1.19,Pending,U004
GRP00585,U002,2022-04-22,2022,4,Birthday Party,6908.78,1225.54,5,0.9,Pending,U004
GRP00585,U005,2022-04-22,2022,4,Birthday Party,6908.78,1198.42,5,0.88,Paid,U001
GRP00585,U003,2022-04-22,2022,4,Birthday Party,6908.78,1410.66,5,1.03,Paid,U005
GRP00586,U004,2022-04-29,2022,4,Birthday Party,6796.09,1619.91,5,1.19,Pending,U002
