transaction_id,user_id,date,year,month,amount,category,transaction_type,description,payment_method,is_recurring,merchant
TXN008243,U003,2023-01-01,2023,1,583.58,Entertainment,debit,Gaming,UPI,False,Amazon Prime
TXN008244,U003,2023-01-02,2023,1,1404.48,Groceries,debit,More Supermarket,UPI,False,Local Kirana
TXN008245,U003,2023-01-02,2023,1,2253.94,Dining,debit,Zomato,UPI,False,Swiggy
TXN008246,U003,2023-01-02,2023,1,1272.76,Transport,debit,Metro Card,Credit Card,False,Petrol
TXN008247,U003,2023-01-02,2023,1,15375.62,Rent,debit,Monthly Rent,Credit Card,True,Monthly Rent
TXN008248,U003,2023-01-03,2023,1,1894.66,Groceries,debit,Reliance Fresh,UPI,False,Reliance Fresh
TXN008249,U003,2023-01-03,2023,1,1119.01,Transport,debit,Petrol,Credit Card,False,Metro Card
TXN008250,U003,2023-01-04,2023,1,2135.53,Groceries,debit,Local Kirana,UPI,False,Local Kirana
TXN008251,U003,2023-01-04,2023,1,801.38,Dining,debit,Zomato,Cash,False,Cafe
TXN008252,U003,2023-01-04,2023,1,1291.14,Transport,debit,Metro Card,UPI,False,Auto
TXN008253,U003,2023-01-05,2023,1,9338.56,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN008254,U003,2023-01-05,2023,1,10395.28,Investment,debit,PPF,Bank Transfer,True,PPF
TXN008255,U003,2023-01-06,2023,1,925.14,Dining,debit,Zomato,UPI,False,Swiggy
TXN008256,U003,2023-01-07,2023,1,1006.97,Dining,debit,Cafe,UPI,False,Zomato
TXN008257,U003,2023-01-07,2023,1,622.84,Transport,debit,Auto,Cash,False,Parking
TXN008258,U003,2023-01-09,2023,1,876.48,Entertainment,debit,Gaming,Credit Card,False,Netflix
TXN008259,U003,2023-01-10,2023,1,1462.78,Shopping,debit,Myntra,Cash,False,Flipkart
TXN008260,U003,2023-01-10,2023,1,897.92,Transport,debit,Metro Card,Debit Card,False,Metro Card
TXN008261,U003,2023-01-11,2023,1,3939.76,Healthcare,debit,Doctor Consultation,Debit Card,False,Lab Tests
TXN008262,U003,2023-01-13,2023,1,1458.97,Groceries,debit,More Supermarket,Credit Card,False,Reliance Fresh
TXN008263,U003,2023-01-13,2023,1,470.27,Transport,debit,Parking,UPI,False,Auto
TXN008264,U003,2023-01-14,2023,1,1633.99,Dining,debit,Swiggy,Debit Card,False,McDonald's
TXN008265,U003,2023-01-14,2023,1,3532.95,Bills,debit,Gas Bill,Cash,True,Water Bill
TXN008266,U003,2023-01-14,2023,1,503.94,Transport,debit,Parking,UPI,False,Parking
TXN008267,U003,2023-01-15,2023,1,1287.24,Transport,debit,Auto,Cash,False,Auto
TXN008268,U003,2023-01-16,2023,1,12275.15,Travel,debit,IndiGo,UPI,False,Ola
TXN008269,U003,2023-01-17,2023,1,951.43,Groceries,debit,Reliance Fresh,Cash,False,DMart
TXN008270,U003,2023-01-17,2023,1,2099.6,Bills,debit,Water Bill,UPI,True,Gas Bill
TXN008271,U003,2023-01-17,2023,1,2171.17,Shopping,debit,Flipkart,Debit Card,False,Local Mall
TXN008272,U003,2023-01-18,2023,1,486.94,Transport,debit,Petrol,UPI,False,Petrol
TXN008273,U003,2023-01-19,2023,1,673.36,Healthcare,debit,Lab Tests,Credit Card,False,Hospital
TXN008274,U003,2023-01-20,2023,1,464.41,Transport,debit,Metro Card,Debit Card,False,Parking
TXN008275,U003,2023-01-21,2023,1,843.16,Groceries,debit,More Supermarket,Credit Card,False,Reliance Fresh
TXN008276,U003,2023-01-21,2023,1,1616.76,Transport,debit,Metro Card,UPI,False,Auto
TXN008277,U003,2023-01-22,2023,1,1784.8,Groceries,debit,Local Kirana,UPI,False,Local Kirana
TXN008278,U003,2023-01-22,2023,1,2408.06,Healthcare,debit,Lab Tests,Credit Card,False,Lab Tests
TXN008279,U003,2023-01-22,2023,1,1568.14,Shopping,debit,Nike Store,UPI,False,Myntra
TXN008280,U003,2023-01-23,2023,1,833.18,Groceries,debit,More Supermarket,Credit Card,False,BigBasket
TXN008281,U003,2023-01-23,2023,1,1822.24,Dining,debit,McDonald's,Credit Card,False,Zomato
TXN008282,U003,2023-01-24,2023,1,1343.04,Entertainment,debit,Gaming,Credit Card,False,Gaming
TXN008283,U003,2023-01-24,2023,1,1416.27,Transport,debit,Parking,Credit Card,False,Metro Card
TXN008284,U003,2023-01-25,2023,1,1001.29,Transport,debit,Metro Card,Debit Card,False,Metro Card
TXN008285,U003,2023-01-26,2023,1,1471.11,Groceries,debit,Reliance Fresh,Credit Card,False,DMart
TXN008286,U003,2023-01-26,2023,1,3679.37,Entertainment,debit,BookMyShow,UPI,False,Amazon Prime
TXN008287,U003,2023-01-27,2023,1,1769.09,Shopping,debit,Amazon,UPI,False,Myntra
TXN008288,U003,2023-01-27,2023,1,651.52,Transport,debit,Parking,Cash,False,Petrol
TXN008289,U003,2023-01-28,2023,1,596.85,Groceries,debit,More Supermarket,Cash,False,Reliance Fresh
TXN008290,U003,2023-01-28,2023,1,15181.69,Rent,debit,Monthly Rent,Credit Card,True,Monthly Rent
TXN008291,U003,2023-01-29,2023,1,2381.94,Dining,debit,Local Restaurant,Credit Card,False,Local Restaurant
TXN008292,U003,2023-01-29,2023,1,499.69,Transport,debit,Parking,UPI,False,Auto
TXN008293,U003,2023-01-29,2023,1,1032.48,Subscriptions,debit,Magazine,UPI,True,Gym Membership
TXN008294,U003,2023-01-30,2023,1,985.34,Transport,debit,Auto,Cash,False,Petrol
TXN008295,U003,2023-01-31,2023,1,1735.79,Groceries,debit,Reliance Fresh,Cash,False,BigBasket
TXN008296,U003,2023-01-31,2023,1,728.82,Dining,debit,Domino's,UPI,False,McDonald's
TXN008297,U003,2023-02-01,2023,2,72000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN008298,U003,2023-02-01,2023,2,765.52,Transport,debit,Parking,Credit Card,False,Parking
TXN008299,U003,2023-02-02,2023,2,381.75,Transport,debit,Petrol,UPI,False,Auto
TXN008300,U003,2023-02-02,2023,2,951.43,Subscriptions,debit,Magazine,Debit Card,True,Magazine
TXN008301,U003,2023-02-03,2023,2,553.71,Groceries,debit,Reliance Fresh,Cash,False,Reliance Fresh
TXN008302,U003,2023-02-05,2023,2,10467.82,Investment,debit,PPF,Bank Transfer,True,PPF
TXN008303,U003,2023-02-05,2023,2,7755.17,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN008304,U003,2023-02-06,2023,2,1529.45,Dining,debit,Cafe,Credit Card,False,Domino's
TXN008305,U003,2023-02-06,2023,2,6238.65,Shopping,debit,Local Mall,Cash,False,Local Mall
TXN008306,U003,2023-02-07,2023,2,975.84,Transport,debit,Petrol,Debit Card,False,Metro Card
TXN008307,U003,2023-02-08,2023,2,1199.49,Shopping,debit,Local Mall,UPI,False,Amazon
TXN008308,U003,2023-02-09,2023,2,1273.07,Groceries,debit,Local Kirana,Debit Card,False,Local Kirana
TXN008309,U003,2023-02-09,2023,2,338.45,Dining,debit,Zomato,UPI,False,McDonald's
TXN008310,U003,2023-02-09,2023,2,640.49,Transport,debit,Auto,Credit Card,False,Petrol
TXN008311,U003,2023-02-10,2023,2,756.16,Groceries,debit,DMart,Credit Card,False,Reliance Fresh
TXN008312,U003,2023-02-11,2023,2,1741.88,Entertainment,debit,BookMyShow,Credit Card,False,Netflix
TXN008313,U003,2023-02-11,2023,2,713.32,Shopping,debit,Local Mall,UPI,False,Myntra
TXN008314,U003,2023-02-11,2023,2,1247.01,Subscriptions,debit,Magazine,Credit Card,True,Cloud Storage
TXN008315,U003,2023-02-12,2023,2,1459.6,Dining,debit,Domino's,Cash,False,Zomato
TXN008316,U003,2023-02-13,2023,2,1669.61,Dining,debit,Zomato,UPI,False,Zomato
TXN008317,U003,2023-02-14,2023,2,1153.9,Dining,debit,Local Restaurant,Cash,False,Domino's
TXN008318,U003,2023-02-14,2023,2,1306.6,Travel,debit,IndiGo,Cash,False,Uber
TXN008319,U003,2023-02-14,2023,2,1305.5,Healthcare,debit,Lab Tests,Cash,False,Doctor Consultation
TXN008320,U003,2023-02-14,2023,2,935.37,Transport,debit,Parking,Credit Card,False,Auto
TXN008321,U003,2023-02-17,2023,2,1901.44,Groceries,debit,Local Kirana,Debit Card,False,BigBasket
TXN008322,U003,2023-02-17,2023,2,870.91,Transport,debit,Auto,Cash,False,Metro Card
TXN008323,U003,2023-02-18,2023,2,511.62,Dining,debit,McDonald's,UPI,False,Local Restaurant
TXN008324,U003,2023-02-19,2023,2,1581.34,Dining,debit,Zomato,UPI,False,Cafe
TXN008325,U003,2023-02-19,2023,2,3682.45,Healthcare,debit,Hospital,UPI,False,Lab Tests
TXN008326,U003,2023-02-21,2023,2,1029.6,Dining,debit,Cafe,UPI,False,Local Restaurant
TXN008327,U003,2023-02-21,2023,2,1333.14,Entertainment,debit,Amazon Prime,Cash,False,Gaming
TXN008328,U003,2023-02-21,2023,2,1214.58,Healthcare,debit,Lab Tests,UPI,False,Pharmacy
TXN008329,U003,2023-02-21,2023,2,1382.49,Shopping,debit,Flipkart,Debit Card,False,Local Mall
TXN008330,U003,2023-02-21,2023,2,731.87,Transport,debit,Auto,UPI,False,Parking
TXN008331,U003,2023-02-22,2023,2,2042.69,Entertainment,debit,BookMyShow,Cash,False,Gaming
TXN008332,U003,2023-02-24,2023,2,1670.14,Dining,debit,Domino's,UPI,False,Zomato
TXN008333,U003,2023-02-24,2023,2,1002.36,Shopping,debit,Amazon,Credit Card,False,Flipkart
TXN008334,U003,2023-02-26,2023,2,290.88,Dining,debit,McDonald's,Credit Card,False,Zomato
TXN008335,U003,2023-02-26,2023,2,1090.45,Utilities,debit,Internet Bill,Credit Card,True,Internet Bill
TXN008336,U003,2023-02-26,2023,2,553.48,Transport,debit,Petrol,UPI,False,Metro Card
TXN008337,U003,2023-02-27,2023,2,635.23,Shopping,debit,Amazon,Credit Card,False,Nike Store
TXN008338,U003,2023-02-27,2023,2,580.69,Transport,debit,Metro Card,UPI,False,Auto
TXN008339,U003,2023-02-28,2023,2,423.44,Transport,debit,Petrol,Debit Card,False,Auto
TXN008340,U003,2023-03-01,2023,3,72000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN008341,U003,2023-03-01,2023,3,1131.07,Dining,debit,McDonald's,Cash,False,Zomato
TXN008342,U003,2023-03-01,2023,3,5448.4,Shopping,debit,Flipkart,Debit Card,False,Amazon
TXN008343,U003,2023-03-01,2023,3,1014.78,Transport,debit,Petrol,UPI,False,Metro Card
TXN008344,U003,2023-03-02,2023,3,1787.06,Dining,debit,Local Restaurant,Credit Card,False,Zomato
TXN008345,U003,2023-03-03,2023,3,2421.12,Groceries,debit,Reliance Fresh,Cash,False,BigBasket
TXN008346,U003,2023-03-04,2023,3,2056.16,Groceries,debit,BigBasket,Credit Card,False,Reliance Fresh
TXN008347,U003,2023-03-04,2023,3,480.01,Dining,debit,McDonald's,Credit Card,False,Cafe
TXN008348,U003,2023-03-05,2023,3,240.18,Dining,debit,Zomato,UPI,False,Swiggy
TXN008349,U003,2023-03-05,2023,3,1449.72,Bills,debit,Water Bill,Cash,True,Water Bill
TXN008350,U003,2023-03-05,2023,3,4551.58,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN008351,U003,2023-03-06,2023,3,792.5,Dining,debit,Zomato,Debit Card,False,Local Restaurant
TXN008352,U003,2023-03-07,2023,3,2782.0,Entertainment,debit,Gaming,Credit Card,False,BookMyShow
TXN008353,U003,2023-03-08,2023,3,2212.81,Groceries,debit,BigBasket,UPI,False,BigBasket
TXN008354,U003,2023-03-10,2023,3,1131.19,Entertainment,debit,Amazon Prime,Cash,False,Netflix
TXN008355,U003,2023-03-11,2023,3,649.4,Entertainment,debit,Spotify,Cash,False,BookMyShow
TXN008356,U003,2023-03-12,2023,3,867.85,Dining,debit,Local Restaurant,Cash,False,McDonald's
TXN008357,U003,2023-03-14,2023,3,16807.25,Travel,debit,IndiGo,UPI,False,Ola
TXN008358,U003,2023-03-15,2023,3,1811.9,Dining,debit,Zomato,Credit Card,False,McDonald's
TXN008359,U003,2023-03-15,2023,3,15823.6,Investment,debit,Fixed Deposit,Bank Transfer,False,Fixed Deposit
TXN008360,U003,2023-03-17,2023,3,932.66,Dining,debit,Zomato,Credit Card,False,Domino's
TXN008361,U003,2023-03-17,2023,3,1592.37,Transport,debit,Auto,Debit Card,False,Petrol
TXN008362,U003,2023-03-17,2023,3,738.15,Subscriptions,debit,Magazine,UPI,True,Gym Membership
TXN008363,U003,2023-03-18,2023,3,349.67,Dining,debit,Cafe,UPI,False,Local Restaurant
TXN008364,U003,2023-03-18,2023,3,3072.88,Shopping,debit,Nike Store,Debit Card,False,Flipkart
TXN008365,U003,2023-03-18,2023,3,1747.69,Transport,debit,Parking,Cash,False,Petrol
TXN008366,U003,2023-03-18,2023,3,12713.65,Rent,debit,Monthly Rent,Credit Card,True,Monthly Rent
TXN008367,U003,2023-03-19,2023,3,779.25,Shopping,debit,Nike Store,UPI,False,Amazon
TXN008368,U003,2023-03-19,2023,3,1521.44,Transport,debit,Petrol,Cash,False,Parking
TXN008369,U003,2023-03-20,2023,3,1249.3,Groceries,debit,Local Kirana,Cash,False,Reliance Fresh
TXN008370,U003,2023-03-20,2023,3,3873.78,Shopping,debit,Local Mall,Credit Card,False,Flipkart
TXN008371,U003,2023-03-21,2023,3,1847.42,Dining,debit,Zomato,Credit Card,False,Cafe
TXN008372,U003,2023-03-21,2023,3,1177.16,Entertainment,debit,Amazon Prime,Credit Card,False,BookMyShow
TXN008373,U003,2023-03-22,2023,3,491.94,Travel,debit,Uber,Credit Card,False,Ola
TXN008374,U003,2023-03-22,2023,3,642.8,Transport,debit,Auto,UPI,False,Auto
TXN008375,U003,2023-03-23,2023,3,717.12,Transport,debit,Petrol,Cash,False,Parking
TXN008376,U003,2023-03-24,2023,3,1845.81,Groceries,debit,BigBasket,UPI,False,BigBasket
TXN008377,U003,2023-03-24,2023,3,430.3,Dining,debit,McDonald's,Debit Card,False,Local Restaurant
TXN008378,U003,2023-03-25,2023,3,2543.94,Healthcare,debit,Doctor Consultation,Debit Card,False,Pharmacy
TXN008379,U003,2023-03-25,2023,3,1343.54,Transport,debit,Petrol,Debit Card,False,Metro Card
TXN008380,U003,2023-03-26,2023,3,2257.44,Groceries,debit,BigBasket,Cash,False,More Supermarket
TXN008381,U003,2023-03-26,2023,3,378.78,Transport,debit,Petrol,Credit Card,False,Petrol
TXN008382,U003,2023-03-27,2023,3,547.98,Transport,debit,Petrol,Credit Card,False,Auto
TXN008383,U003,2023-03-28,2023,3,955.13,Dining,debit,Local Restaurant,Credit Card,False,McDonald's
TXN008384,U003,2023-03-29,2023,3,650.79,Dining,debit,Local Restaurant,Cash,False,Swiggy
TXN008385,U003,2023-03-29,2023,3,350.48,Transport,debit,Auto,UPI,False,Parking
TXN008386,U003,2023-03-30,2023,3,833.54,Groceries,debit,DMart,UPI,False,DMart
TXN008387,U003,2023-03-30,2023,3,3186.69,Entertainment,debit,Gaming,Debit Card,False,Netflix
TXN008388,U003,2023-03-30,2023,3,2875.87,Bills,debit,Electricity Bill,Debit Card,True,Water Bill
TXN008389,U003,2023-04-01,2023,4,72000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN008390,U003,2023-04-01,2023,4,365.58,Dining,debit,Cafe,Cash,False,Cafe
TXN008391,U003,2023-04-01,2023,4,1469.52,Entertainment,debit,Spotify,UPI,False,Amazon Prime
TXN008392,U003,2023-04-01,2023,4,1512.14,Healthcare,debit,Pharmacy,UPI,False,Pharmacy
TXN008393,U003,2023-04-01,2023,4,11856.35,Rent,debit,Monthly Rent,Debit Card,True,Monthly Rent
TXN008394,U003,2023-04-02,2023,4,1173.65,Dining,debit,Swiggy,Debit Card,False,Local Restaurant
TXN008395,U003,2023-04-02,2023,4,655.61,Transport,debit,Parking,Cash,False,Parking
TXN008396,U003,2023-04-03,2023,4,732.69,Groceries,debit,BigBasket,Cash,False,BigBasket
TXN008397,U003,2023-04-03,2023,4,215.16,Dining,debit,Domino's,Credit Card,False,Domino's
TXN008398,U003,2023-04-04,2023,4,459.56,Dining,debit,McDonald's,UPI,False,McDonald's
TXN008399,U003,2023-04-04,2023,4,3443.12,Healthcare,debit,Lab Tests,Credit Card,False,Hospital
TXN008400,U003,2023-04-04,2023,4,1057.64,Transport,debit,Auto,Cash,False,Auto
TXN008401,U003,2023-04-05,2023,4,8828.13,Investment,debit,Mutual Fund SIP,Bank Transfer,True,Mutual Fund SIP
TXN008402,U003,2023-04-06,2023,4,652.73,Dining,debit,Domino's,UPI,False,Cafe
TXN008403,U003,2023-04-06,2023,4,1658.25,Shopping,debit,Flipkart,Debit Card,False,Flipkart
TXN008404,U003,2023-04-07,2023,4,2176.05,Dining,debit,Zomato,UPI,False,Zomato
TXN008405,U003,2023-04-07,2023,4,1439.19,Entertainment,debit,BookMyShow,UPI,False,Amazon Prime
TXN008406,U003,2023-04-08,2023,4,2268.94,Groceries,debit,Reliance Fresh,Debit Card,False,DMart
TXN008407,U003,2023-04-08,2023,4,741.88,Dining,debit,Zomato,Cash,False,McDonald's
TXN008408,U003,2023-04-09,2023,4,386.1,Dining,debit,Swiggy,Cash,False,Cafe
TXN008409,U003,2023-04-09,2023,4,1104.09,Transport,debit,Parking,Credit Card,False,Petrol
TXN008410,U003,2023-04-09,2023,4,15816.43,Rent,debit,Monthly Rent,Credit Card,True,Monthly Rent
TXN008411,U003,2023-04-10,2023,4,15598.91,Travel,debit,Indian Railways,UPI,False,Uber
TXN008412,U003,2023-04-11,2023,4,1484.11,Shopping,debit,Myntra,Credit Card,False,Local Mall
TXN008413,U003,2023-04-12,2023,4,628.75,Groceries,debit,Reliance Fresh,Cash,False,More Supermarket
TXN008414,U003,2023-04-13,2023,4,958.27,Dining,debit,Zomato,Credit Card,False,Zomato
TXN008415,U003,2023-04-15,2023,4,2009.9,Dining,debit,Swiggy,UPI,False,McDonald's
TXN008416,U003,2023-04-15,2023,4,1367.61,Healthcare,debit,Hospital,Credit Card,False,Pharmacy
TXN008417,U003,2023-04-16,2023,4,2580.16,Groceries,debit,Reliance Fresh,Cash,False,More Supermarket
TXN008418,U003,2023-04-17,2023,4,1558.34,Groceries,debit,Local Kirana,Credit Card,False,More Supermarket
TXN008419,U003,2023-04-18,2023,4,1042.99,Groceries,debit,Local Kirana,Debit Card,False,Reliance Fresh
TXN008420,U003,2023-04-18,2023,4,259.48,Dining,debit,McDonald's,UPI,False,Swiggy
TXN008421,U003,2023-04-18,2023,4,1402.42,Transport,debit,Parking,Debit Card,False,Petrol
TXN008422,U003,2023-04-19,2023,4,421.04,Dining,debit,Domino's,Debit Card,False,Domino's
TXN008423,U003,2023-04-19,2023,4,1008.09,Transport,debit,Petrol,UPI,False,Parking
TXN008424,U003,2023-04-19,2023,4,14794.56,Rent,debit,Monthly Rent,Cash,True,Monthly Rent
TXN008425,U003,2023-04-20,2023,4,1707.43,Dining,debit,McDonald's,UPI,False,Swiggy
TXN008426,U003,2023-04-20,2023,4,975.86,Shopping,debit,Amazon,Credit Card,False,Flipkart
TXN008427,U003,2023-04-21,2023,4,1260.47,Dining,debit,Zomato,UPI,False,Domino's
TXN008428,U003,2023-04-21,2023,4,2244.74,Entertainment,debit,BookMyShow,Cash,False,Spotify
TXN008429,U003,2023-04-22,2023,4,229.54,Transport,debit,Metro Card,Debit Card,False,Metro Card
TXN008430,U003,2023-04-22,2023,4,24247.52,Investment,debit,Stocks,Bank Transfer,False,Stocks
TXN008431,U003,2023-04-23,2023,4,919.81,Transport,debit,Auto,Cash,False,Petrol
TXN008432,U003,2023-04-24,2023,4,1480.99,Subscriptions,debit,Magazine,Credit Card,True,Gym Membership
TXN008433,U003,2023-04-25,2023,4,881.59,Transport,debit,Metro Card,Credit Card,False,Petrol
TXN008434,U003,2023-04-26,2023,4,910.48,Entertainment,debit,BookMyShow,Credit Card,False,Gaming
TXN008435,U003,2023-04-26,2023,4,1574.55,Utilities,debit,DTH Recharge,Credit Card,True,DTH Recharge
TXN008436,U003,2023-04-26,2023,4,1507.5,Transport,debit,Auto,Cash,False,Parking
TXN008437,U003,2023-04-27,2023,4,2493.08,Dining,debit,Domino's,Debit Card,False,Zomato
TXN008438,U003,2023-04-27,2023,4,467.67,Entertainment,debit,Amazon Prime,Debit Card,False,Gaming
TXN008439,U003,2023-04-27,2023,4,3650.93,Shopping,debit,Myntra,Credit Card,False,Flipkart
TXN008440,U003,2023-04-28,2023,4,1779.77,Groceries,debit,Local Kirana,UPI,False,More Supermarket
TXN008441,U003,2023-04-28,2023,4,1184.67,Dining,debit,Zomato,UPI,False,Domino's
TXN008442,U003,2023-04-28,2023,4,13103.26,Rent,debit,Monthly Rent,Credit Card,True,Monthly Rent
TXN008443,U003,2023-04-29,2023,4,505.05,Transport,debit,Parking,UPI,False,Metro Card
TXN008444,U003,2023-04-30,2023,4,1134.01,Groceries,debit,DMart,Debit Card,False,More Supermarket
TXN008445,U003,2023-05-01,2023,5,72000.0,Salary,credit,Monthly Salary Credit,Bank Transfer,True,Employer
TXN008446,U003,2023-05-01,2023,5,1637.57,Education,debit,Online Course,UPI,False,Udemy
TXN008447,U003,2023-05-02,2023,5,631.92,Dining,debit,Cafe,Credit Card,False,Domino's
TXN008448,U003,2023-05-04,2023,5,2070.74,Groceries,debit,BigBasket,Cash,False,More Supermarket
TXN008449,U003,2023-05-04,2023,5,3278.11,Bills,debit,Electricity Bill,UPI,True,Gas Bill
TXN008450,U003,2023-05-05,2023,5,1416.16,Travel,debit,IndiGo,UPI,False,MakeMyTrip
TXN008451,U003,2023-05-05,2023,5,419.93,Transport,debit,Petrol,Cash,False,Metro Card
TXN008452,U003,2023-05-05,2023,5,10080.66,Investment,debit,PPF,Bank Transfer,True,PPF
TXN008453,U003,2023-05-05,2023,5,12966.3,Investment,debit,PPF,Bank Transfer,True,PPF
TXN008454,U003,2023-05-06,2023,5,2329.6,Entertainment,debit,Gaming,Cash,False,Gaming
TXN008455,U003,2023-05-06,2023,5,843.17,Transport,debit,Auto,Cash,False,Parking
TXN008456,U003,2023-05-07,2023,5,527.43,Dining,debit,Cafe,UPI,False,Domino's
TXN008457,U003,2023-05-07,2023,5,1108.2,Transport,debit,Parking,UPI,False,Auto
TXN008458,U003,2023-05-08,2023,5,848.17,Entertainment,debit,Spotify,Debit Card,False,Netflix
TXN008459,U003,2023-05-09,2023,5,580.18,Dining,debit,Local Restaurant,Debit Card,False,Local Restaurant
TXN008460,U003,2023-05-10,2023,5,1365.21,Groceries,debit,Local Kirana,Credit Card,False,DMart
TXN008461,U003,2023-05-10,2023,5,643.64,Transport,debit,Metro Card,UPI,False,Metro Card
TXN008462,U003,2023-05-11,2023,5,1053.32,Dining,debit,McDonald's,Cash,False,Swiggy
TXN008463,U003,2023-05-12,2023,5,2183.57,Groceries,debit,Local Kirana,Cash,False,BigBasket
TXN008464,U003,2023-05-13,2023,5,1142.36,Entertainment,debit,Amazon Prime,Cash,False,Amazon Prime
TXN008465,U003,2023-05-13,2023,5,2437.33,Education,debit,Course Fee,Credit Card,False,Course Fee
TXN008466,U003,2023-05-14,2023,5,1588.95,Dining,debit,Swiggy,Credit Card,False,Zomato
TXN008467,U003,2023-05-14,2023,5,3564.66,Healthcare,debit,Doctor Consultation,Debit Card,False,Lab Tests
TXN008468,U003,2023-05-15,2023,5,300.77,Dining,debit,Swiggy,UPI,False,Cafe
TXN008469,U003,2023-05-16,2023,5,1836.62,Entertainment,debit,Netflix,Cash,False,Netflix
